,CuGal,CuGal,CuGal,CuGal,CuGal,CuGal,LCDM,LCDM,LCDM,LCDM,LCDM,LCDM,QCDM,QCDM,QCDM,QCDM,QCDM,QCDM
5.6706,17.738937158203125,11.220537158203125,8.028857158203124,4.521317158203125,1.753707158203125,0.002132158203125012,17.070537158203123,10.898337158203125,7.882647158203125,4.465337158203125,1.718207158203125,0.002132158203125012,17.544237158203124,11.180337158203125,8.018347158203124,4.520367158203125,1.753657158203125,0.002132158203125012
5.68633,17.586037158203126,11.147137158203124,7.969487158203125,4.497867158203125,1.748607158203125,0.0021771582031249737,16.940837158203124,10.835637158203125,7.808867158203125,4.437537158203125,1.712797158203125,0.0021771582031249737,17.414937158203124,11.111637158203125,7.960017158203125,4.496787158203125,1.748557158203125,0.0021771582031249737
5.70203,17.476637158203125,11.069537158203126,7.911097158203125,4.459357158203125,1.741857158203125,0.0022231582031250197,16.832037158203125,10.753237158203126,7.775877158203125,4.408817158203124,1.706047158203125,0.0022231582031250197,17.318037158203126,11.026537158203125,7.900507158203125,4.458427158203126,1.741807158203125,0.0022231582031250197
5.71773,17.365937158203124,10.974637158203125,7.865317158203125,4.429557158203124,1.731867158203125,0.002275158203125016,16.711437158203125,10.678837158203125,7.712387158203125,4.378257158203125,1.696107158203125,0.002275158203125016,17.177837158203126,10.937837158203125,7.855637158203125,4.428797158203125,1.731817158203125,0.002275158203125016
5.73344,17.201337158203124,10.906837158203125,7.808697158203125,4.406697158203125,1.722267158203125,0.0023041582031250174,16.595237158203126,10.592537158203125,7.655477158203125,4.3487071582031245,1.687397158203125,0.0023041582031250174,17.024337158203124,10.871037158203125,7.797667158203125,4.4055971582031255,1.722217158203125,0.0023041582031250174
5.74916,17.093337158203123,10.831437158203125,7.742827158203125,4.381637158203125,1.713347158203125,0.002347158203124977,16.513737158203124,10.516237158203126,7.585717158203125,4.325577158203124,1.678477158203125,0.002347158203124977,16.917537158203125,10.791537158203125,7.732587158203125,4.380837158203125,1.713297158203125,0.002347158203124977
5.76486,16.984937158203124,10.740437158203125,7.702227158203125,4.334507158203126,1.705137158203125,0.0024141582031250164,16.393337158203124,10.436537158203125,7.557687158203125,4.287127158203125,1.671197158203125,0.0024141582031250164,16.782937158203126,10.703537158203124,7.692587158203125,4.333507158203124,1.705087158203125,0.0024141582031250164
5.78054,16.822137158203127,10.662037158203125,7.642547158203125,4.3107671582031255,1.697877158203125,0.002455158203124974,16.236137158203125,10.371247158203126,7.491987158203125,4.256917158203125,1.664267158203125,0.002455158203124974,16.652437158203124,10.628837158203124,7.633437158203125,4.309787158203125,1.697837158203125,0.002455158203124974
5.79626,16.733737158203127,10.607437158203124,7.584967158203125,4.291817158203125,1.690707158203125,0.0025041582031249954,16.136837158203125,10.273407158203124,7.453937158203125,4.242907158203125,1.657847158203125,0.0025041582031249954,16.553337158203124,10.562137158203125,7.573397158203125,4.291007158203125,1.690657158203125,0.0025041582031249954
5.812,16.623337158203125,10.489737158203125,7.526827158203125,4.254877158203125,1.683617158203125,0.002548158203124984,16.010937158203127,10.223177158203125,7.396277158203125,4.210867158203126,1.650217158203125,0.002548158203124984,16.449037158203126,10.448467158203124,7.517897158203125,4.253947158203125,1.683577158203125,0.002548158203124984
5.8277,16.483737158203127,10.431737158203125,7.466127158203125,4.230707158203125,1.674447158203125,0.0026201582031250004,15.910537158203125,10.141547158203124,7.354207158203125,4.186087158203125,1.641577158203125,0.0026201582031250004,16.303337158203124,10.391807158203125,7.455707158203125,4.230037158203125,1.674397158203125,0.0026201582031250004
5.84339,16.352537158203127,10.373827158203126,7.426417158203125,4.196387158203125,1.668227158203125,0.0026651582031250176,15.765637158203125,10.087287158203125,7.298957158203125,4.148637158203125,1.636087158203125,0.0026651582031250176,16.195737158203123,10.331377158203125,7.417317158203125,4.195457158203125,1.668177158203125,0.0026651582031250176
5.85911,16.263337158203125,10.286697158203125,7.375697158203125,4.171997158203125,1.658357158203125,0.0027311582031249726,15.689137158203126,10.016787158203124,7.241857158203125,4.122597158203125,1.626457158203125,0.0027311582031249726,16.074037158203126,10.248457158203125,7.363517158203125,4.171037158203125,1.658317158203125,0.0027311582031249726
5.87484,16.110137158203123,10.210777158203125,7.330037158203125,4.145497158203125,1.647247158203125,0.002790158203125004,15.578337158203125,9.959327158203125,7.192077158203125,4.097897158203125,1.615127158203125,0.002790158203125004,15.945737158203125,10.168897158203125,7.321047158203125,4.144577158203125,1.647197158203125,0.002790158203125004
5.89053,16.010037158203126,10.132107158203125,7.272627158203125,4.112947158203125,1.646367158203125,0.0028531582031249836,15.424437158203125,9.877857158203126,7.139227158203125,4.073327158203125,1.615097158203125,0.0028531582031249836,15.838537158203126,10.104427158203125,7.262107158203125,4.112047158203125,1.646317158203125,0.0028531582031249836
5.90623,15.884037158203125,10.090917158203125,7.219827158203125,4.093717158203125,1.637477158203125,0.002916158203125019,15.352737158203125,9.806247158203124,7.087727158203125,4.043447158203125,1.606217158203125,0.002916158203125019,15.722837158203125,10.052187158203125,7.210047158203125,4.092927158203125,1.637437158203125,0.002916158203125019
5.92195,15.785537158203125,9.998157158203124,7.176037158203125,4.0650371582031255,1.632797158203125,0.0029911582031250106,15.272537158203125,9.750747158203126,7.041557158203125,4.0293771582031255,1.602357158203125,0.0029911582031250106,15.607937158203125,9.955437158203125,7.167827158203125,4.064237158203126,1.632757158203125,0.0029911582031250106
5.93767,15.661737158203126,9.935647158203125,7.120967158203125,4.029437158203125,1.621677158203125,0.003055158203125019,15.147437158203125,9.676437158203125,7.001427158203125,3.992297158203125,1.591167158203125,0.003055158203125019,15.501137158203125,9.895397158203124,7.111927158203125,4.0286271582031254,1.621627158203125,0.003055158203125019
5.95336,15.565437158203125,9.867477158203124,7.069537158203125,4.008707158203125,1.614307158203125,0.003131158203124984,15.029737158203124,9.604917158203126,6.952687158203125,3.964647158203125,1.583727158203125,0.003131158203124984,15.396737158203125,9.824877158203124,7.061757158203125,4.007837158203126,1.614267158203125,0.003131158203124984
5.96905,15.470037158203125,9.785127158203125,7.015097158203125,3.978987158203125,1.608567158203125,0.00322015820312499,14.969637158203126,9.544587158203125,6.905897158203125,3.945697158203125,1.579247158203125,0.00322015820312499,15.308337158203125,9.739417158203125,7.006407158203125,3.978207158203125,1.608517158203125,0.00322015820312499
5.98476,15.340437158203125,9.731857158203125,6.987907158203125,3.969707158203125,1.601417158203125,0.003265158203125007,14.883437158203124,9.475977158203126,6.867167158203125,3.925307158203125,1.572617158203125,0.003265158203125007,15.191337158203124,9.696437158203125,6.980837158203125,3.969057158203125,1.601387158203125,0.003265158203125007
6.00048,15.216837158203125,9.651137158203126,6.913397158203125,3.934697158203125,1.591787158203125,0.0033171582031250035,14.716837158203125,9.402347158203124,6.804967158203125,3.896737158203125,1.563137158203125,0.0033171582031250035,15.070437158203125,9.613657158203125,6.904617158203125,3.933857158203125,1.591747158203125,0.0033171582031250035
6.01617,15.110837158203125,9.579007158203124,6.897217158203125,3.908417158203125,1.585347158203125,0.0034321582031249798,14.634637158203125,9.331017158203124,6.767337158203125,3.876667158203125,1.556727158203125,0.0034321582031249798,14.960337158203124,9.542557158203126,6.889537158203125,3.907837158203125,1.585307158203125,0.0034321582031249798
6.03185,15.023937158203125,9.515507158203125,6.839707158203125,3.880097158203125,1.578877158203125,0.0035221582031250143,14.529337158203125,9.276547158203124,6.726177158203125,3.842697158203125,1.550337158203125,0.0035221582031250143,14.892437158203125,9.481357158203124,6.831637158203125,3.879247158203125,1.578827158203125,0.0035221582031250143
6.04756,14.900037158203125,9.445527158203125,6.782057158203125,3.855737158203125,1.573497158203125,0.003589158203124998,14.465437158203125,9.212637158203124,6.672737158203125,3.820397158203125,1.545437158203125,0.003589158203124998,14.752137158203125,9.410297158203125,6.773417158203125,3.855117158203125,1.573457158203125,0.003589158203124998
6.06331,14.847837158203125,9.390107158203126,6.736907158203125,3.833197158203125,1.564877158203125,0.003683158203124981,14.322637158203126,9.163697158203124,6.635877158203125,3.800217158203125,1.537077158203125,0.003683158203124981,14.676437158203125,9.355757158203126,6.728237158203125,3.832517158203125,1.564837158203125,0.003683158203124981
6.07903,14.700037158203125,9.316937158203125,6.696627158203125,3.810057158203125,1.558507158203125,0.0037691582031250115,14.228937158203125,9.098317158203125,6.587407158203125,3.773037158203125,1.530797158203125,0.0037691582031250115,14.544837158203125,9.280487158203124,6.689337158203125,3.809337158203125,1.558467158203125,0.0037691582031250115
6.09473,14.621537158203125,9.248387158203125,6.651977158203125,3.787707158203125,1.551687158203125,0.0038791582031250105,14.129337158203125,9.032757158203125,6.540697158203125,3.750477158203125,1.523997158203125,0.0038791582031250105,14.475537158203124,9.216007158203125,6.646157158203125,3.787097158203125,1.551647158203125,0.0038791582031250105
6.11044,14.518337158203124,9.183397158203125,6.608867158203125,3.761777158203125,1.545427158203125,0.0039731582031249935,14.039537158203125,8.951117158203125,6.505487158203125,3.729537158203125,1.518657158203125,0.0039731582031249935,14.391337158203125,9.150457158203125,6.600497158203125,3.761107158203125,1.545387158203125,0.0039731582031249935
6.12616,14.395637158203124,9.109367158203124,6.560707158203125,3.742597158203125,1.540187158203125,0.00405515820312502,13.943537158203124,8.905287158203125,6.465127158203125,3.705207158203125,1.513427158203125,0.00405515820312502,14.267037158203125,9.076567158203124,6.554267158203125,3.741847158203125,1.540147158203125,0.00405515820312502
6.14186,14.297037158203125,9.075847158203125,6.515877158203125,3.723777158203125,1.532657158203125,0.004182158203125008,13.857737158203125,8.861407158203125,6.420007158203125,3.684077158203125,1.506527158203125,0.004182158203125008,14.160137158203124,9.042397158203125,6.508847158203125,3.723017158203125,1.532627158203125,0.004182158203125008
6.15755,14.201437158203126,8.979637158203126,6.475547158203125,3.688517158203125,1.524777158203125,0.004283158203125026,13.741637158203124,8.790567158203125,6.366937158203125,3.655577158203125,1.499477158203125,0.004283158203125026,14.077137158203126,8.950707158203125,6.468127158203125,3.687727158203125,1.524737158203125,0.004283158203125026
6.17326,14.145237158203125,8.953447158203126,6.428677158203125,3.666237158203125,1.519817158203125,0.004382158203124986,13.672737158203125,8.734227158203124,6.327557158203125,3.631897158203125,1.493417158203125,0.004382158203124986,13.991737158203126,8.919637158203125,6.422237158203125,3.665497158203125,1.519777158203125,0.004382158203124986
6.18898,14.025737158203125,8.876727158203124,6.381007158203125,3.648687158203125,1.511447158203125,0.004471158203124992,13.563737158203125,8.675097158203124,6.289627158203125,3.612867158203125,1.486707158203125,0.004471158203124992,13.883037158203125,8.841827158203126,6.372837158203125,3.647897158203125,1.511417158203125,0.004471158203124992
6.20467,13.909137158203125,8.805047158203125,6.343447158203125,3.616217158203125,1.507287158203125,0.004620158203125002,13.457237158203124,8.631967158203125,6.251957158203125,3.589367158203125,1.481447158203125,0.004620158203125002,13.784437158203126,8.774517158203125,6.336687158203125,3.615347158203125,1.507247158203125,0.004620158203125002
6.22036,13.829237158203124,8.753547158203125,6.296697158203125,3.600207158203125,1.500327158203125,0.004754158203125025,13.399937158203125,8.569187158203125,6.201827158203125,3.568917158203125,1.475169158203125,0.004754158203125025,13.677437158203125,8.724247158203125,6.290537158203125,3.599477158203125,1.500287158203125,0.004754158203125025
6.2361,13.728737158203124,8.699517158203125,6.267497158203125,3.580147158203125,1.493087158203125,0.004821158203125009,13.295937158203126,8.495277158203125,6.167347158203125,3.551047158203125,1.468644158203125,0.004821158203125009,13.593137158203126,8.673647158203124,6.259807158203125,3.579457158203125,1.493047158203125,0.004821158203125009
6.2518,13.629237158203125,8.637287158203126,6.222837158203125,3.554927158203125,1.485067158203125,0.004993158203125014,13.204237158203124,8.436327158203124,6.126427158203125,3.520417158203125,1.461407158203125,0.004993158203125014,13.509437158203125,8.605487158203125,6.214707158203125,3.554237158203125,1.485037158203125,0.004993158203125014
6.26748,13.524237158203125,8.587417158203126,6.176607158203125,3.535487158203125,1.480927158203125,0.005108158203124991,13.135037158203126,8.395177158203126,6.084607158203125,3.508417158203125,1.456611158203125,0.005108158203124991,13.387637158203125,8.558727158203125,6.168637158203125,3.534787158203125,1.480897158203125,0.005108158203124991
6.28319,13.459337158203125,8.523747158203125,6.139347158203125,3.511847158203125,1.475612158203125,0.005253158203124997,13.005537158203126,8.317127158203125,6.048987158203125,3.482567158203125,1.452464158203125,0.005253158203124997,13.320337158203126,8.502877158203125,6.131727158203125,3.511147158203125,1.4755811582031249,0.005253158203124997
6.29893,13.338637158203126,8.468317158203124,6.097577158203125,3.486167158203125,1.469331158203125,0.005381158203125014,12.948537158203125,8.266467158203124,6.010027158203125,3.455647158203125,1.445244158203125,0.005381158203125014,13.210337158203124,8.435747158203124,6.089747158203125,3.485487158203125,1.469295158203125,0.005381158203125014
6.31463,13.247637158203124,8.410047158203124,6.055117158203125,3.467927158203125,1.462337158203125,0.005547158203125013,12.855137158203124,8.224187158203126,5.960317158203125,3.442587158203125,1.439062158203125,0.005547158203125013,13.125537158203125,8.382957158203125,6.048037158203125,3.467307158203125,1.4623041582031249,0.005547158203125013
6.33033,13.165037158203125,8.351087158203125,6.017237158203125,3.445107158203125,1.4559401582031248,0.00566515820312502,12.750237158203126,8.174897158203125,5.926667158203125,3.415257158203125,1.432951158203125,0.00566515820312502,13.044937158203124,8.323327158203124,6.010507158203125,3.444387158203125,1.455908158203125,0.00566515820312502
6.34604,13.113437158203125,8.299707158203125,5.971347158203125,3.423617158203125,1.450070158203125,0.005837158203125026,12.699337158203125,8.107607158203125,5.887027158203125,3.395927158203125,1.427271158203125,0.005837158203125026,12.976337158203124,8.269737158203124,5.962177158203125,3.422867158203125,1.4500371582031248,0.005837158203125026
6.36177,12.970837158203125,8.243877158203125,5.946697158203125,3.400987158203125,1.445204158203125,0.005983158203125005,12.611737158203125,8.049507158203124,5.851737158203125,3.378927158203125,1.4221771582031248,0.005983158203125005,12.854437158203124,8.215367158203126,5.938797158203125,3.400357158203125,1.445169158203125,0.005983158203125005
6.37747,12.903437158203126,8.188887158203125,5.893927158203125,3.386707158203125,1.438998158203125,0.006184158203125012,12.511237158203125,8.005947158203124,5.811987158203125,3.359157158203125,1.4166731582031251,0.006184158203125012,12.783937158203125,8.162447158203125,5.885237158203125,3.386087158203125,1.438964158203125,0.006184158203125012
6.39316,12.827737158203124,8.119557158203126,5.857897158203125,3.365047158203125,1.431958158203125,0.0063161582031249774,12.439637158203125,7.946247158203125,5.783677158203125,3.338967158203125,1.409737158203125,0.0063161582031249774,12.685537158203125,8.097467158203125,5.850527158203125,3.364407158203125,1.431926158203125,0.0063161582031249774
6.40888,12.730937158203124,8.077587158203125,5.832957158203125,3.345777158203125,1.427621158203125,0.006511158203124978,12.364437158203126,7.911457158203125,5.739567158203125,3.316127158203125,1.405581158203125,0.006511158203124978,12.605737158203125,8.052797158203125,5.825527158203125,3.345127158203125,1.427589158203125,0.006511158203124978
6.4246,12.635237158203125,8.028837158203125,5.778987158203125,3.327517158203125,1.423329158203125,0.006787158203124977,12.276037158203126,7.836157158203125,5.705247158203125,3.300567158203125,1.401790158203125,0.006787158203124977,12.512537158203125,8.004737158203124,5.773447158203125,3.326807158203125,1.423299158203125,0.006787158203124977
6.44031,12.568937158203125,7.972017158203125,5.742337158203125,3.298847158203125,1.416750158203125,0.006913158203124992,12.193937158203125,7.786987158203125,5.663247158203125,3.278317158203125,1.3949461582031248,0.006913158203124992,12.440537158203124,7.949187158203125,5.734177158203125,3.298197158203125,1.416715158203125,0.006913158203124992
6.45601,12.462837158203126,7.915047158203125,5.708707158203125,3.280887158203125,1.409614158203125,0.007087158203124999,12.096437158203125,7.741997158203125,5.633307158203125,3.261727158203125,1.388386158203125,0.007087158203124999,12.352437158203125,7.884137158203125,5.701297158203125,3.280307158203125,1.4095831582031249,0.007087158203124999
6.47172,12.381437158203125,7.870747158203125,5.673797158203125,3.266187158203125,1.405685158203125,0.007276158203124994,12.014137158203125,7.692867158203125,5.594277158203125,3.237937158203125,1.384831158203125,0.007276158203124994,12.251137158203125,7.844737158203125,5.666827158203125,3.265467158203125,1.4056531582031249,0.007276158203124994
6.48744,12.303337158203124,7.825117158203125,5.636157158203125,3.243177158203125,1.395937158203125,0.007482158203124978,11.957837158203125,7.651957158203125,5.560547158203125,3.217247158203125,1.375810158203125,0.007482158203124978,12.186237158203125,7.797247158203125,5.628717158203125,3.242497158203125,1.395910158203125,0.007482158203124978
6.50313,12.237437158203125,7.774127158203125,5.598307158203125,3.213507158203125,1.392823158203125,0.007742158203125016,11.847837158203125,7.614437158203125,5.534627158203125,3.194747158203125,1.372375158203125,0.007742158203125016,12.123237158203125,7.746887158203125,5.592087158203125,3.212887158203125,1.3927941582031251,0.007742158203125016
6.51882,12.152437158203124,7.707247158203125,5.565097158203125,3.202007158203125,1.388908158203125,0.007908158203125015,11.800037158203125,7.548947158203125,5.491327158203125,3.178397158203125,1.368936158203125,0.007908158203125015,12.038737158203125,7.679717158203125,5.559357158203125,3.201317158203125,1.3888801582031252,0.007908158203125015
6.53452,12.044137158203124,7.660527158203125,5.528907158203125,3.182057158203125,1.379465158203125,0.008191158203124993,11.720037158203125,7.504487158203125,5.455737158203125,3.162257158203125,1.359335158203125,0.008191158203124993,11.938737158203125,7.629417158203125,5.522847158203125,3.181407158203125,1.379435158203125,0.008191158203124993
6.55025,11.976337158203124,7.620887158203125,5.498357158203125,3.162657158203125,1.376136158203125,0.008444158203124996,11.638937158203126,7.450307158203125,5.422387158203125,3.145217158203125,1.356011158203125,0.008444158203124996,11.858137158203125,7.592667158203125,5.492867158203125,3.162027158203125,1.376105158203125,0.008444158203124996
6.56597,11.902937158203125,7.565687158203125,5.462827158203125,3.146787158203125,1.372909158203125,0.008721158203125023,11.586637158203125,7.400257158203125,5.394467158203125,3.127117158203125,1.353348158203125,0.008721158203125023,11.792037158203126,7.536097158203125,5.456647158203125,3.146247158203125,1.3728811582031248,0.008721158203125023
6.58166,11.838937158203125,7.515067158203125,5.431517158203125,3.128727158203125,1.365791158203125,0.008922158203124975,11.509437158203125,7.353507158203125,5.362087158203125,3.108597158203125,1.3466511582031249,0.008922158203124975,11.715137158203126,7.486957158203125,5.425547158203125,3.128137158203125,1.365764158203125,0.008922158203124975
6.59736,11.725637158203124,7.472607158203125,5.396857158203125,3.106937158203125,1.359716158203125,0.00928915820312498,11.428137158203125,7.309387158203125,5.319957158203125,3.093227158203125,1.339497158203125,0.00928915820312498,11.633437158203124,7.448397158203125,5.390727158203125,3.106337158203125,1.359683158203125,0.00928915820312498
6.61307,11.670537158203125,7.420007158203125,5.354717158203125,3.094797158203125,1.352380158203125,0.009498158203124996,11.374537158203125,7.258917158203125,5.292307158203125,3.073547158203125,1.3324991582031251,0.009498158203124996,11.558837158203126,7.393307158203125,5.348557158203125,3.094217158203125,1.352347158203125,0.009498158203124996
6.6288,11.588937158203125,7.371937158203125,5.320627158203125,3.073717158203125,1.351070158203125,0.00978715820312498,11.300337158203124,7.212737158203125,5.258697158203125,3.056637158203125,1.332064158203125,0.00978715820312498,11.498537158203124,7.344557158203125,5.314827158203125,3.073187158203125,1.351041158203125,0.00978715820312498
6.6445,11.514337158203125,7.325777158203125,5.293497158203125,3.059747158203125,1.345028158203125,0.01010515820312502,11.208637158203125,7.174037158203125,5.225037158203125,3.037917158203125,1.3261271582031249,0.01010515820312502,11.409637158203125,7.304537158203125,5.286867158203125,3.059157158203125,1.3449991582031249,0.01010515820312502
6.6602,11.439237158203126,7.276667158203125,5.262037158203125,3.039377158203125,1.337690158203125,0.01049315820312502,11.140937158203124,7.133447158203125,5.200037158203125,3.024667158203125,1.319412158203125,0.01049315820312502,11.335137158203125,7.253137158203125,5.255677158203125,3.038947158203125,1.3376631582031249,0.01049315820312502
6.67592,11.372237158203125,7.227997158203125,5.225037158203125,3.017997158203125,1.332220158203125,0.010798158203125019,11.068837158203126,7.076797158203125,5.157497158203125,3.005427158203125,1.314911158203125,0.010798158203125019,11.281537158203125,7.204187158203125,5.218677158203125,3.017547158203125,1.3321971582031251,0.010798158203125019
6.69164,11.299537158203124,7.188167158203125,5.186847158203125,3.005087158203125,1.3274951582031251,0.011145158203125005,10.985937158203125,7.042867158203125,5.129277158203125,2.986377158203125,1.309199158203125,0.011145158203125005,11.196337158203125,7.161557158203125,5.180377158203125,3.004577158203125,1.327468158203125,0.011145158203125005
6.70735,11.204937158203125,7.114927158203125,5.159667158203125,2.989197158203125,1.324350158203125,0.011487158203125014,10.924237158203125,6.988257158203125,5.108667158203125,2.968897158203125,1.306459158203125,0.011487158203125014,11.122037158203126,7.092817158203125,5.153367158203125,2.988597158203125,1.324322158203125,0.011487158203125014
6.72304,11.165437158203124,7.078557158203125,5.134277158203125,2.968527158203125,1.319624158203125,0.011929158203125012,10.859437158203125,6.948687158203125,5.058247158203125,2.950387158203125,1.3016601582031249,0.011929158203125012,11.065237158203125,7.057907158203125,5.127797158203125,2.967877158203125,1.319597158203125,0.011929158203125012
6.73874,11.046537158203124,7.045657158203125,5.094617158203125,2.958217158203125,1.3130341582031249,0.012273158203125023,10.790937158203125,6.892277158203125,5.030367158203125,2.940887158203125,1.2960131582031251,0.012273158203125023,10.961237158203126,7.022267158203125,5.088777158203125,2.957757158203125,1.313010158203125,0.012273158203125023
6.75446,10.999237158203124,7.005837158203125,5.063827158203125,2.932017158203125,1.310068158203125,0.012664158203124998,10.703637158203126,6.856167158203125,4.997757158203125,2.921377158203125,1.292430158203125,0.012664158203124998,10.902437158203124,6.983977158203125,5.056797158203125,2.931597158203125,1.3100411582031248,0.012664158203124998
6.77016,10.924137158203125,6.946117158203125,5.030147158203125,2.917847158203125,1.304420158203125,0.013124158203125014,10.641037158203124,6.822157158203125,4.971967158203125,2.902817158203125,1.2869141582031252,0.013124158203125014,10.830037158203124,6.922967158203125,5.023397158203125,2.917257158203125,1.304393158203125,0.013124158203125014
6.78585,10.862237158203126,6.906407158203125,5.004877158203125,2.902217158203125,1.297442158203125,0.013563158203124981,10.595037158203125,6.777247158203125,4.942407158203125,2.884907158203125,1.280502158203125,0.013563158203124981,10.753137158203126,6.882567158203125,4.998687158203125,2.901637158203125,1.297415158203125,0.013563158203124981
6.80156,10.789137158203125,6.867897158203125,4.970777158203125,2.884417158203125,1.295385158203125,0.014050158203124996,10.493337158203126,6.728387158203125,4.916987158203125,2.872647158203125,1.2785881582031249,0.014050158203124996,10.692537158203125,6.844937158203125,4.964107158203125,2.883977158203125,1.295359158203125,0.014050158203124996
6.81729,10.713137158203125,6.823127158203125,4.938627158203125,2.873137158203125,1.289302158203125,0.014562158203125009,10.446187158203125,6.685697158203125,4.880247158203125,2.860907158203125,1.272984158203125,0.014562158203125009,10.614037158203125,6.801297158203125,4.932437158203125,2.872667158203125,1.289278158203125,0.014562158203125009
6.83301,10.646937158203125,6.781247158203125,4.907887158203125,2.855737158203125,1.282238158203125,0.014929158203125015,10.366067158203125,6.648097158203125,4.857497158203125,2.837097158203125,1.266116158203125,0.014929158203125015,10.551237158203126,6.759767158203125,4.901697158203125,2.855107158203125,1.2822161582031248,0.014929158203125015
6.8487,10.586237158203126,6.729287158203125,4.878277158203125,2.834737158203125,1.278763158203125,0.015676158203125012,10.310407158203125,6.609107158203125,4.823027158203125,2.822407158203125,1.262326158203125,0.015676158203125012,10.488637158203124,6.704787158203125,4.872217158203125,2.834177158203125,1.2787371582031248,0.015676158203125012
6.8644,10.501137158203125,6.695487158203125,4.844537158203125,2.820987158203125,1.2743931582031252,0.016168158203125005,10.241887158203125,6.559997158203125,4.799117158203125,2.807797158203125,1.258400158203125,0.016168158203125005,10.431297158203124,6.675177158203125,4.838827158203125,2.820477158203125,1.274369158203125,0.016168158203125005
6.88012,10.451567158203124,6.656187158203125,4.811897158203125,2.804647158203125,1.268929158203125,0.016756158203124982,10.171227158203125,6.536517158203125,4.771777158203125,2.793227158203125,1.252670158203125,0.016756158203124982,10.355997158203126,6.634067158203125,4.805677158203125,2.804187158203125,1.2689031582031252,0.016756158203124982
6.89583,10.381397158203125,6.611237158203125,4.789697158203125,2.790417158203125,1.263169158203125,0.01728115820312498,10.111577158203126,6.487947158203125,4.738547158203125,2.770857158203125,1.2469121582031248,0.01728115820312498,10.298787158203124,6.588277158203125,4.784117158203125,2.789807158203125,1.263142158203125,0.01728115820312498
6.91151,10.322217158203125,6.583517158203125,4.759727158203125,2.775367158203125,1.261944158203125,0.017949158203124982,10.039827158203124,6.444497158203125,4.707807158203125,2.763267158203125,1.2456031582031248,0.017949158203124982,10.224587158203125,6.563797158203125,4.753297158203125,2.774877158203125,1.261917158203125,0.017949158203124982
6.92723,10.235397158203124,6.531127158203125,4.733337158203125,2.759927158203125,1.256581158203125,0.018764158203124992,9.996087158203125,6.406717158203125,4.690887158203125,2.746407158203125,1.2415861582031251,0.018764158203124992,10.153347158203125,6.505307158203125,4.727597158203125,2.759457158203125,1.2565611582031249,0.018764158203124992
6.94296,10.188907158203126,6.484227158203125,4.692737158203125,2.743997158203125,1.252422158203125,0.01944515820312498,9.922997158203126,6.369977158203125,4.649787158203125,2.727047158203125,1.236772158203125,0.01944515820312498,10.088127158203125,6.461557158203125,4.687737158203125,2.743427158203125,1.252398158203125,0.01944515820312498
6.95866,10.112997158203125,6.452347158203125,4.680287158203125,2.725777158203125,1.248915158203125,0.020045158203125024,9.866357158203124,6.328537158203125,4.621377158203125,2.715347158203125,1.233955158203125,0.020045158203125024,10.016457158203124,6.430667158203125,4.675997158203125,2.725337158203125,1.248892158203125,0.020045158203125024
6.97436,10.075567158203125,6.399767158203125,4.648697158203125,2.715917158203125,1.241884158203125,0.020991158203125027,9.794847158203124,6.290717158203125,4.593747158203125,2.703227158203125,1.226375158203125,0.020991158203125027,9.976797158203125,6.384497158203125,4.642147158203125,2.715457158203125,1.241857158203125,0.020991158203125027
6.99007,10.003497158203125,6.356107158203125,4.614087158203125,2.699067158203125,1.237839158203125,0.02176015820312499,9.742477158203124,6.247747158203125,4.564747158203125,2.688787158203125,1.223132158203125,0.02176015820312499,9.908617158203125,6.338487158203125,4.606827158203125,2.698607158203125,1.237817158203125,0.02176015820312499
7.00578,9.922247158203126,6.330437158203125,4.589657158203125,2.685417158203125,1.234958158203125,0.022560158203125014,9.668487158203124,6.214637158203125,4.548777158203125,2.674757158203125,1.221051158203125,0.022560158203125014,9.848097158203124,6.313317158203125,4.585557158203125,2.684997158203125,1.234941158203125,0.022560158203125014
7.02147,9.860247158203125,6.288887158203125,4.563987158203125,2.667347158203125,1.229523158203125,0.023600158203125,9.610737158203126,6.177317158203125,4.525377158203125,2.653987158203125,1.215315158203125,0.023600158203125,9.766357158203125,6.268367158203125,4.558337158203125,2.666887158203125,1.229502158203125,0.023600158203125
7.03718,9.801567158203126,6.253317158203125,4.534127158203125,2.655517158203125,1.2281961582031249,0.024476158203124987,9.566827158203125,6.142837158203125,4.495947158203125,2.641027158203125,1.214227158203125,0.024476158203124987,9.713877158203125,6.234297158203125,4.528397158203125,2.655017158203125,1.228178158203125,0.024476158203124987
7.0529,9.734917158203125,6.218377158203125,4.505067158203125,2.641367158203125,1.222347158203125,0.025348158203125026,9.502057158203124,6.100607158203125,4.467397158203125,2.626477158203125,1.207990158203125,0.025348158203125026,9.653467158203124,6.199737158203125,4.498907158203125,2.640837158203125,1.222324158203125,0.025348158203125026
7.06863,9.677587158203124,6.174167158203125,4.477207158203125,2.624907158203125,1.2153941582031251,0.02667315820312499,9.458187158203126,6.063207158203125,4.430957158203125,2.611137158203125,1.201307158203125,0.02667315820312499,9.597057158203125,6.151497158203125,4.472637158203125,2.624347158203125,1.215371158203125,0.02667315820312499
